epoch,accuracy,loss,top_5_accuracy,val_accuracy,val_loss,val_top_5_accuracy,learning_rate
0,0.43196186423301697,2.332273244857788,0.7025156021118164,0.5177557468414307,1.9106732606887817,0.7874587178230286,0.0010000000474974513
1,0.523769736289978,1.904951810836792,0.7869306802749634,0.5442904233932495,1.8282334804534912,0.8025082349777222,0.0010000000474974513
2,0.5416648387908936,1.8260598182678223,0.8006160855293274,0.5526072382926941,1.8013721704483032,0.808448851108551,0.0010000000474974513
3,0.5485588312149048,1.7860027551651,0.810326337814331,0.5615841746330261,1.790377140045166,0.810429036617279,0.0010000000474974513
4,0.5564796328544617,1.749306321144104,0.8158268928527832,0.5539274215698242,1.8125474452972412,0.8075247406959534,0.0010000000474974513
5,0.5570957064628601,1.7427746057510376,0.8184818625450134,0.5460066199302673,1.8784568309783936,0.8055445551872253,0.0010000000474974513
6,0.5966116786003113,1.5590368509292603,0.8423908948898315,0.569240927696228,1.7248198986053467,0.8213861584663391,0.00020000000949949026
7,0.5998973250389099,1.5303188562393188,0.8477447628974915,0.5700330138206482,1.7169264554977417,0.8240264058113098,0.00020000000949949026
