epoch,accuracy,learning_rate,loss,top_5_accuracy,val_accuracy,val_loss,val_top_5_accuracy
0,0.4705977141857147,0.0010000000474974513,2.2273151874542236,0.7314704656600952,0.6199340224266052,1.5334765911102295,0.8553135395050049
1,0.5634030103683472,0.0010000000474974513,1.754038691520691,0.8142574429512024,0.6356435418128967,1.4673572778701782,0.8667986989021301
2,0.5814887881278992,0.0010000000474974513,1.64391028881073,0.8325192332267761,0.6463366150856018,1.430450201034546,0.8697029948234558
3,0.5936633944511414,0.0010000000474974513,1.5910112857818604,0.8397799730300903,0.6483168601989746,1.4036386013031006,0.8723432421684265
4,0.6001026630401611,0.0010000000474974513,1.5494683980941772,0.8434763550758362,0.6506930589675903,1.3920496702194214,0.8715511560440063
5,0.605559229850769,0.0010000000474974513,1.5217481851577759,0.8478621244430542,0.6590098738670349,1.359871506690979,0.8740593791007996
6,0.6087568998336792,0.0010000000474974513,1.5011905431747437,0.8502236604690552,0.6598019599914551,1.353217363357544,0.8743234276771545
7,0.6137293577194214,0.0010000000474974513,1.4783823490142822,0.8546388149261475,0.6601980328559875,1.355457067489624,0.8740593791007996
